4.7088,4.5002
6.267,6.9553
2.0828,7.0595
3.9161,4.5999
1.7107,0.97743
5.8053,6.4926
2.7676,6.2745
0.92044,1.4896
2.6064,2.0207
8.372,6.6271
7.5296,3.2945
3.6453,2.8045
5.9964,4.1151
3.4273,8.5356
4.3648,3.0453
2.5822,7.5969
4.3207,5.472
0.35584,7.7782
0.78729,7.8706
3.3946,9.4382
2.0844,1.1263
7.4321,8.6659
4.9821,8.497
0.68514,2.9513
3.9016,2.3336
2.5884,4.7721
7.5518,1.9106
8.7903,9.1399
8.6876,3.1586
2.1249,1.0874
4.4548,4.3928
0.22415,5.3788
7.7655,0.49176
4.0071,5.5143
6.2333,5.9143
9.7355,2.7524
3.7902,4.1843
6.9684,4.9913
4.5231,6.1315
4.4348,8.3828
2.4376,8.964
1.6773,4.8669
6.4442,2.5073
0.12675,1.5207
0.10867,6.2245
4.1352,8.5867
3.2347,8.9075
3.4461,1.5708
2.4418,5.9673
4.0985,8.3478
0.48102,8.1007
9.4819,7.9763
0.37086,8.7841
5.3398,4.0144
5.2372,8.3788
0.86671,6.2605
2.3174,2.0699
3.8349,3.7642
4.2472,7.0876
7.7362,0.28757
8.5297,2.8311
9.4575,6.2233
1.1823,1.0328
1.8772,3.6987
1.0912,5.0114
4.5447,3.2365
2.0217,8.9549
2.8332,7.0199
3.4016,1.2055
6.1038,9.9505
6.5667,9.4392
9.7967,7.8738
4.2371,6.2177
8.3536,9.5071
1.8947,1.1109
3.9123,8.7692
5.6211,7.6806
9.5684,6.8507
0.44218,7.1925
0.64534,6.0623
9.0834,1.3553
6.9397,5.6777
8.5429,3.4633
7.7237,6.7827
9.5805,3.3912
3.8265,3.2833
4.2107,2.1448
2.6081,3.7178
4.9749,4.4108
0.09572,4.6703
8.7877,2.6469
3.2991,8.9016
1.9401,0.50406
2.821,4.4914
9.5007,8.9546
6.4139,9.1123
2.7909,1.598
3.0723,5.8435
4.4284,4.4691
8.916,9.7342
3.2534,7.7711
3.7454,9.5597
7.7548,2.3699
6.5743,0.63711
0.060107,2.2923
0.87571,7.8142
2.4975,9.6483
2.6161,2.247
1.1246,8.8482
4.9478,9.4683
4.7123,1.8717
5.3612,6.209
9.3425,8.6257
0.62091,3.0881
0.84308,1.7198
8.0198,7.2414
5.0933,5.8611
3.8979,4.5627
1.1872,4.5382
6.5524,1.1831
2.609,0.0055745
5.2045,9.0423
0.34057,1.5882
9.6266,8.4608
9.3234,4.7669
5.2275,3.1606
6.2745,1.2667
8.4558,6.7243
8.7544,9.1511
0.54172,3.4244
0.71269,2.041
1.9541,5.7463
5.4164,5.4227
5.4629,3.7737
2.6187,0.8618
2.0938,4.1929
7.362,6.4129
4.061,1.2599
5.1549,6.8353
7.1058,8.314
9.9147,8.5501
1.5595,6.0105
4.7439,8.0317
4.7928,7.2513
4.2391,7.0118
4.8734,9.3835
9.9428,1.8886
0.81361,9.0415
0.13807,9.2345
9.8654,7.2475
9.5018,3.7409
7.8428,7.0218
0.74258,1.8334
4.1759,9.4007
3.5924,2.2762
9.867,6.0143
9.3905,0.26628
0.15435,7.808
4.7326,2.9903
8.9816,3.5433
1.4367,1.5086
2.4573,4.4649
1.3147,8.4888
7.0308,9.0214
3.3005,4.2371
1.0348,2.7183
2.2132,7.0506
8.5017,6.7863
7.8812,7.7767
1.8567,3.9556
3.9484,0.25114
2.5963,9.5953
5.9877,4.7289
6.6782,8.848
0.7644,8.6751
3.9268,8.614
2.3156,3.7892
9.4617,3.759
3.5942,6.1555
2.9073,6.6327
0.95944,2.9423
6.4494,1.0347
4.9612,0.2107
2.6644,1.4859
7.3287,3.3268
9.493,0.33805
9.6572,7.3273
8.2845,4.4315
1.8988,4.0433
7.8447,0.92396
