6.5794,8.6087
4.0857,5.2268
6.0058,8.0102
2.6621,2.8692
2.5226,3.4503
2.0445,1.904
0.59937,1.3652
4.5192,7.5844
6.5324,8.2525
3.8108,4.6392
4.6898,7.7524
6.4758,9.4703
4.0227,6.2161
6.3896,9.9662
6.4928,8.4777
2.014,3.1402
6.5849,8.5837
5.702,7.7837
3.6764,4.8059
5.7371,9.1565
4.8764,7.3152
6.1215,9.4465
3.974,6.1259
4.749,6.6153
0.20172,1.1908
5.316,8.7234
1.2279,1.9409
3.9192,4.8843
3.7252,4.7497
2.1281,2.428
4.9005,7.1022
6.6645,9.8197
3.8135,5.4862
1.8136,1.4976
0.14761,1.0731
5.302,7.9321
0.055073,1.6799
1.8585,1.5361
3.8504,5.5826
0.96975,1.549
3.1223,3.9868
0.99291,0.50865
6.1294,8.8196
3.8508,5.0932
4.0919,6.0635
3.7156,5.6645
6.0172,8.4293
3.5503,5.8336
5.1539,8.4999
6.0024,8.5957
0.79996,1.5497
3.0328,3.9593
1.9934,2.5164
6.08,8.5799
0.46869,1.3124
4.2798,7.0151
2.4103,3.2746
1.8877,1.4245
3.9909,5.3246
0.92527,1.0569
0.94481,1.4187
6.5452,8.1472
2.3494,2.1333
1.3833,1.8379
0.50102,1.8436
6.3825,8.5209
6.6986,8.5961
2.5152,2.7183
0.67263,0.15916
6.2548,8.7615
5.6615,7.5873
4.6099,0.83353
8.9155,5.1274
1.174,8.6694
1.0618,6.5934
3.9189,0.68854
6.9674,9.2514
8.8853,0.39355
0.46204,9.9072
2.9218,6.9963
9.5375,8.6198
7.6097,1.6836
0.55771,6.9051
0.28424,8.4848
9.2707,2.2952
3.7059,1.249
0.15834,0.51182
5.0364,6.3952
9.4915,0.78212
9.3244,7.707
0.53707,5.5713
9.1455,0.94064
5.0375,7.2846
1.9154,4.2011
6.1883,6.7085
8.7532,8.0668
4.1988,8.8978
9.3043,6.6822
5.3036,8.2896
8.444,9.6801
7.6051,7.4957
6.4895,5.8115
9.2929,9.5247
6.9858,2.1483
2.2831,2.0599
7.0341,9.8537
2.3803,5.1645
5.4034,2.3819
3.7726,3.8622
6.3288,2.1283
9.876,2.9839
7.7693,6.8805
7.1688,6.2262
8.4262,1.0355
2.6191,2.8605
4.6128,6.0136
3.6292,8.6849
6.1699,8.1569
3.0945,3.7492
6.3266,4.8297
7.7905,7.7782
8.8804,2.1899
6.7884,1.5517
2.144,2.469
1.9674,9.7716
4.1061,5.4076
7.6698,6.6465
7.867,6.7308
5.996,6.1363
1.6006,0.66637
1.8761,4.6091
8.5913,3.5101
5.153,6.0522
4.6899,6.1216
0.052759,3.0422
7.576,8.3908
5.1368,1.7286
4.419,0.055198
9.7445,2.1699
3.5033,5.3489
1.977,3.4247
4.7859,1.6574
8.8889,6.1183
5.5983,2.8487
2.4912,3.0232
2.6496,5.0072
5.6338,5.2869
7.9316,0.14161
0.21178,1.1809
7.3692,1.3915
4.0114,7.6209
7.1007,2.0697
6.411,5.0351
6.4779,2.3375
9.5873,6.6213
5.1567,6.4181
0.12846,8.4967
8.2859,8.739
6.2654,9.4683
6.0839,8.0856
7.06,0.76708
5.3506,3.0001
0.6114,1.0523
5.5562,7.0291
0.66898,4.527
7.5199,3.4961
0.35388,8.0535
9.5862,0.57274
3.7381,1.8828
9.9679,2.7955
